LUFTTEMPERATUR,REL_FEUCHTE,Avg_Lufttemperatur,Std_Lufttemperatur,Avg_Rel_Feuchte,Std_Rel_Feuchte
27.38889942893692,38.12999217553162,,,,
23.25326099153762,43.54567579659312,,,,
23.174482424209774,41.30988884025925,,,,
22.35243122887329,46.74291284257108,,,,
21.177443710245672,45.30238825713404,,,,
24.456052776975884,48.074736295017246,,,,
23.029593360809418,49.001310404657325,,,,
22.280649104952392,51.56269451125334,,,,
22.078259456751837,47.91170040776063,,,,
21.235620175974468,50.15650904021546,,,,
21.036155365523516,52.29930737354893,,,,
18.490937737453045,60.09177531937056,,,,
20.00438430114383,62.49970247429777,,,,
19.110748985485102,57.77982243123081,,,,
19.061797813513337,73.29896393697533,,,,
15.969707655740724,79.36442870713836,,,,
15.916089375611946,72.51880775924393,,,,
17.704413882218375,79.34660747421736,,,,
19.928379721594187,74.85070454962349,,,,
18.22557378790795,68.53190760441646,,,,
22.49138321228564,64.20869412791332,,,,
23.913392745212544,52.016115669908295,,,,
25.881963584988135,59.029769874108624,,,,
24.862813594519398,51.68950294832157,,,,
25.860500053975926,45.120175739430735,,,,
26.787754534652375,44.57652974070602,,,,
27.913315796694206,39.612441802816626,,,,
27.04286095342809,44.82481996783062,,,,
28.641089748798258,43.24597501775494,,,,
28.869457285248746,43.64195557460633,,,,
25.085367050309927,46.339253828894584,,,,
26.99684577286932,49.12385796358072,,,,
24.242476415973496,55.53853216261268,,,,
22.81713238501319,52.66460224880682,,,,
21.89028996353315,64.69827056728361,,,,
19.12720739815152,66.38223367108561,,,,
22.704050425953213,70.6870074537583,,,,
21.41189809917028,71.06252924012608,,,,
17.86393309087973,73.67297397321235,,,,
18.927778980558248,78.47936132229889,,,,
17.687853821600466,80.2872073353534,,,,
18.068195809928177,81.44272717124578,,,,
21.556413080887115,69.63765352367065,,,,
24.57339006099107,57.530298530116205,,,,
27.357695783557485,56.46240889195271,,,,
26.652701620629827,51.612135579283,,,,
31.976315610048403,48.40378947649963,,,,
30.81951681952025,45.34285388193329,,,,
33.22403447150856,40.85082565671955,,,,
32.328803912809505,34.34654515344001,,,,
33.0811968722047,31.72585871223075,,,,
33.91777654393808,31.273927945312778,,,,
35.161878293704156,34.08975236544807,,,,
31.917694357093893,32.3825210567726,,,,
28.875707670965596,38.63059366887522,,,,
27.875810531613695,36.067239436762264,,,,
26.643147175584183,41.90489807809044,,,,
24.601764760367,42.16666363847884,,,,
24.237493595250818,43.42942988656649,,,,
27.266241951292965,40.86166267931355,,,,
24.229962259378087,47.80029666585359,,,,
